Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCM.SB1P,2015.02,7893,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.03,7911,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.04,7923,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.05,7908,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.06,7971,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.07,7929,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.08,7941,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.09,7923,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.10,7941,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.11,7917,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2015.12,7977,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.01,7980,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.02,8022,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.03,8076,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.04,8085,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.05,8103,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.06,8130,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.07,8163,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.08,8214,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.09,8202,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.10,8226,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.11,8226,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2016.12,8337,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.01,8310,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.02,8328,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.03,8349,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.04,8394,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.05,8367,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.06,8430,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.07,8445,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.08,8460,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.09,8466,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.10,8469,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.11,8427,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2017.12,8433,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.01,8415,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.02,8538,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.03,8532,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.04,8571,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.05,8493,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.06,8508,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.07,8535,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.08,8544,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.09,8493,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.10,8523,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.11,8505,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2018.12,8595,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.01,8586,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.02,8688,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.03,8721,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.04,8748,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.05,8694,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.06,8754,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.07,8769,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.08,8829,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.09,8829,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.10,8892,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.11,9003,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2019.12,8976,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.01,8964,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.02,8976,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.03,9048,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.04,9060,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.05,9072,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.06,9099,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.07,9081,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.08,9087,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.09,9060,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.10,9090,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.11,8991,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2020.12,9069,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.01,9015,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.02,9066,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.03,9138,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.04,9189,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.05,9147,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.06,9240,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.07,9267,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.08,9345,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.09,9369,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.10,9495,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.11,9480,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2021.12,9612,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.01,9624,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.02,9645,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.03,9699,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.04,9792,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.05,9699,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.06,9792,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.07,9783,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.08,9819,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.09,9789,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.10,9822,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.11,9789,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2022.12,9924,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2023.01,9900,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2023.02,9939,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1P,2023.03,10011,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Education and Training,,,
BDCM.SB1Q,2015.01,17664,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.02,17715,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.03,17721,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.04,17781,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.05,17697,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.06,17856,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.07,17784,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.08,17853,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.09,17829,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.10,17913,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.11,17847,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2015.12,18075,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.01,18135,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.02,18216,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.03,18279,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.04,18339,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.05,18303,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.06,18303,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.07,18381,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.08,18486,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.09,18480,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.10,18546,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.11,18546,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2016.12,18780,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.01,18726,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.02,18744,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.03,18786,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.04,18852,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.05,18723,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.06,18894,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.07,18870,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.08,18966,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.09,18939,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.10,19005,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.11,18840,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2017.12,18972,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.01,18975,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.02,19293,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.03,19266,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.04,19359,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.05,19110,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.06,19218,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.07,19275,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.08,19374,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.09,19320,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.10,19203,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.11,19227,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2018.12,19560,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.01,19575,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.02,19740,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.03,19728,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.04,19809,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.05,19659,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.06,19860,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.07,19788,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.08,20034,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.09,20001,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.10,20094,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.11,20322,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2019.12,20313,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.01,20301,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.02,20277,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.03,20415,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.04,20442,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.05,20502,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.06,20643,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.07,20553,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.08,20646,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.09,20601,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.10,20808,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.11,20589,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2020.12,20916,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.01,20832,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.02,20973,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.03,21003,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.04,21213,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.05,21039,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.06,21324,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.07,21366,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.08,21624,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.09,21621,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.10,21888,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.11,21738,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2021.12,22143,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.01,22167,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.02,22239,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.03,22317,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.04,22560,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.05,22293,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.06,22626,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.07,22602,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.08,22764,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.09,22686,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.10,22821,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.11,22602,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2022.12,23010,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2023.01,22965,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2023.02,23067,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1Q,2023.03,23091,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Health Care and Social Assistance,,,
BDCM.SB1R,2015.01,9501,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.02,9519,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.03,9528,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.04,9540,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.05,9534,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.06,9609,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.07,9567,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.08,9597,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.09,9585,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.10,9597,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.11,9543,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
BDCM.SB1R,2015.12,9591,,F,Number,0,Business Data Collection - BDC,Enterprise Counts by Industry,Total,Arts and Recreation Services,,,
